uri:ID,:LABEL,preferredLabel,description,skillType,reuseLevel,status,collection,coverageLevel,code
http://data.europa.eu/esco/skill/214c892e-e236-4e5f-9824-47316528cb42,GreenSkill,manage habitats to benefit game,Develop and apply a habitat management plan,skill/competence,occupation-specific,released,Green,high,GRN_214c892e-e236-4e5f-9824-47316528cb42
http://data.europa.eu/esco/skill/215d64d0-a698-4508-b1b4-3d8a56b3ce9e,GreenSkill,develop forestry strategies,Build up forestry policies in order to enhance their sustainable management and to improve communication linked to forestry operations. These plans are meant to tackle issues regarding correlated environmental and societal changes.,skill/competence,sector-specific,released,Green,high,GRN_215d64d0-a698-4508-b1b4-3d8a56b3ce9e
http://data.europa.eu/esco/skill/21934d08-3535-4dc2-ae67-fde9fd21dc60,GreenSkill,determine internal air quality parameters,Apply the knowledge of essential indoor environmental quality parameters to select the most appropriate ones for the Building Management System (BMS).,skill/competence,sector-specific,released,Green,high,GRN_21934d08-3535-4dc2-ae67-fde9fd21dc60
http://data.europa.eu/esco/skill/21c27eba-bd1f-42f5-a1d5-c250227030f7,GreenSkill,electricity consumption,"The different factors which are involved in the calculation and estimation of electricity consumption in a residence or facility, and methods in which electricity consumption can be lowered or made more efficient.",knowledge,cross-sector,released,Green,high,GRN_21c27eba-bd1f-42f5-a1d5-c250227030f7
http://data.europa.eu/esco/skill/22c45bf7-e52b-475f-847b-c32a87f65a5d,GreenSkill,circular economy,"The circular economy aims to keep materials and products in use for as long as possible, extracting the maximum value from them while in use and recycling them at the end of their life cycle. It improves resource efficiency and helps to reduce the demand for virgin materials.",knowledge,cross-sector,released,Green,high,GRN_22c45bf7-e52b-475f-847b-c32a87f65a5d
http://data.europa.eu/esco/skill/23072dbb-e93b-48ab-8756-c64f74aaab26,GreenSkill,apply forest legislation,Apply laws that govern activities in forest lands in order to protect resources and prevent harmful actions such as forest clearing and logging. ,skill/competence,cross-sector,released,Green,high,GRN_23072dbb-e93b-48ab-8756-c64f74aaab26
http://data.europa.eu/esco/skill/23759dba-1abd-4865-b0f9-608012348870,GreenSkill,geothermal power plant operations,"The different steps in the production of electricity from geothermal energy and the function of all the components of the required equipment such as pumps, compressors, heat exchangers and turbines.",knowledge,sector-specific,released,Green,high,GRN_23759dba-1abd-4865-b0f9-608012348870
http://data.europa.eu/esco/skill/23845010-4c1e-41d3-94a3-940bcab65bce,GreenSkill,monitor nature conservation,Evaluating and monitoring features of nature conservation interest in habitats and sites.,skill/competence,sector-specific,released,Green,high,GRN_23845010-4c1e-41d3-94a3-940bcab65bce
http://data.europa.eu/esco/skill/23872ce8-ea42-44ac-9b00-ccc0dc407209,GreenSkill,perform a feasibility study on electric heating,Perform the evaluation and assessment of the potential of electric heating. Realise a standardised study to determine whether the application of electric heating is appropriate under the given condition and conduct research to support the process of decision making.,skill/competence,sector-specific,released,Green,high,GRN_23872ce8-ea42-44ac-9b00-ccc0dc407209
http://data.europa.eu/esco/skill/23cb29ec-5738-4966-8453-09952ed8c1fc,GreenSkill,develop bioremediation techniques,Research and elaborate new methods to neutralise or remove contaminants using organisms that will transform pollutants into less toxic substances.,skill/competence,occupation-specific,released,Green,high,GRN_23cb29ec-5738-4966-8453-09952ed8c1fc
http://data.europa.eu/esco/skill/23d254ea-dfea-4e2e-b032-8f0ac7baa220,GreenSkill,plan tanning finishing operations,Plan the finishing operations to produce leather. Adjust the formulation of finishing operation according to each type of leather market destination. Avoid volatile organic compounds (VOCs) emissions.,skill/competence,occupation-specific,released,Green,high,GRN_23d254ea-dfea-4e2e-b032-8f0ac7baa220
http://data.europa.eu/esco/skill/23dc8bb2-1091-461e-9095-a048b7ffa009,GreenSkill,airport environmental regulations,"The official regulations for environmental standards in airports as dictated by national codes for planning airport facilities and related developments. These include regulatory aspects which govern noise and environmental aspects, sustainability measures, and impacts in relation to land use, emissions, and wildlife hazard mitigation.",knowledge,sector-specific,released,Green,high,GRN_23dc8bb2-1091-461e-9095-a048b7ffa009
http://data.europa.eu/esco/skill/2474e095-309f-4283-b880-6a3a9aec4d34,GreenSkill,assess harvesting impact on wildlife,Monitor wildlife populations and habitats for the impact of timber harvesting and other forest operations.,skill/competence,sector-specific,released,Green,high,GRN_2474e095-309f-4283-b880-6a3a9aec4d34
http://data.europa.eu/esco/skill/2479ac51-f43f-42d1-a912-ff000b351439,GreenSkill,coordinate forestry research,"Coordinate forestry research studies which involve forestry management and conservation, tree improvement, agroforestry, silviculture, pathology and soil selection aiming to improve productivity.",skill/competence,occupation-specific,released,Green,high,GRN_2479ac51-f43f-42d1-a912-ff000b351439
http://data.europa.eu/esco/skill/2492becf-6769-4431-8e95-bee41b36232a,GreenSkill,ensure responsible sourcing in food supply chains,Strive to ensure food supply chain products and ingredients are sourced sustainably. This involves full compliance with labour and environmental law as well as working with local suppliers to reduce the environmental footprint of the supply chain.,skill/competence,sector-specific,released,Green,high,GRN_2492becf-6769-4431-8e95-bee41b36232a
http://data.europa.eu/esco/skill/24ae68dc-59c5-4156-b25b-3070bfdaa79e,GreenSkill,follow environmentally sustainable work practices in the veterinary sector,"Contribute to the protection of the environment by complying with the sustainability principles, policies, and regulations related to working with animals.",skill/competence,occupation-specific,released,Green,high,GRN_24ae68dc-59c5-4156-b25b-3070bfdaa79e
http://data.europa.eu/esco/skill/25fb676a-cf69-487d-a9c1-273c6f291b6a,GreenSkill,wind energy,"Renewable energy that harnesses the power of wind, transforming air kinetic energy into electrical. Wind energy requires the construction of land or high sea wind farms as the extraction of energy takes place through wind turbines. ",knowledge,sector-specific,released,Green,high,GRN_25fb676a-cf69-487d-a9c1-273c6f291b6a
http://data.europa.eu/esco/skill/270c4de9-97f9-4a7a-95d1-63670f1ec3bc,GreenSkill,ecosystem management,The set of approaches that takes into account the effect of a management decision on other elements of an ecosystem. It also addresses the optimization of diverse management strategies and the challenges that arise from fragmented landscapes.,knowledge,sector-specific,released,Green,high,GRN_270c4de9-97f9-4a7a-95d1-63670f1ec3bc
http://data.europa.eu/esco/skill/27ad6528-0914-4049-87c0-2f05791d0e2e,GreenSkill,design a domotic system in buildings,"Design a complete domotic system for buildings, taking into account every chosen component. Make a weighting and balancing between which components and systems should be included in domotics and which are less useful to include, in relation to energy saving.",skill/competence,sector-specific,released,Green,high,GRN_27ad6528-0914-4049-87c0-2f05791d0e2e
http://data.europa.eu/esco/skill/27b6623b-e09c-4112-9672-8ddb9e354b9e,GreenSkill,land use for airport planning,"The principles that govern the use of land for human activities within and surrounding airports, including the impact on natural resources such as water, soil, nutrients and wildlife.",knowledge,occupation-specific,released,Green,high,GRN_27b6623b-e09c-4112-9672-8ddb9e354b9e
http://data.europa.eu/esco/skill/2879e8f6-037a-49ed-ba73-6f7d7766223e,GreenSkill,food waste monitoring systems,"The characteristics, benefits and ways of using digital tools to collect, monitor and evaluate data on food waste in an organisation or hospitality establishment.",knowledge,sector-specific,released,Green,high,GRN_2879e8f6-037a-49ed-ba73-6f7d7766223e
http://data.europa.eu/esco/skill/28ad7c97-9fb3-4b1d-846a-654e529ab8ac,GreenSkill,sustainable manufacturing,The generation of manufactured products using efficient and sustainable production process that enhances the conservation of natural and energy resources while minimizing negative environmental impacts. ,knowledge,cross-sector,released,Green,high,GRN_28ad7c97-9fb3-4b1d-846a-654e529ab8ac
http://data.europa.eu/esco/skill/28bc5334-5372-4bd6-8458-c2b516dd6104,GreenSkill,collect industrial waste,"Collect non-hazardous or hazardous waste which is produced by industrial activities, such as paints, chemicals, industrial byproducts, and radioactive waste.",skill/competence,cross-sector,released,Green,high,GRN_28bc5334-5372-4bd6-8458-c2b516dd6104
http://data.europa.eu/esco/skill/29bfe2cd-f011-4f94-a3aa-f77768e60460,GreenSkill,analyse energy consumption,Evaluate and analyse the total amount of energy used by a company or an institution by assessing the needs linked to the operative processes and by identifying the causes of superfluous consumption.,skill/competence,cross-sector,released,Green,high,GRN_29bfe2cd-f011-4f94-a3aa-f77768e60460
http://data.europa.eu/esco/skill/29c60c96-d71c-4a6e-ad81-fca0a4e48925,GreenSkill,habitat restoration,"The process of repairing and rehabilitating areas that suffered habitat destruction, alteration of seafloor or the threat of extinction of some animal and plant species. Habitat restoration also involves the mitigation of pollution, erosion, and deforestation. The restoration procedure to recreate biodiversity and an operating ecosystem requires knowledge on protection, management and re-establishment of species by returning biotic and abiotic factors to historical levels. ",knowledge,sector-specific,released,Green,high,GRN_29c60c96-d71c-4a6e-ad81-fca0a4e48925
http://data.europa.eu/esco/skill/29f57ff2-2f7f-41e2-a1ed-30b3175c91a3,GreenSkill,inspect roof for source of rainwater contamination,"Make sure the roof that will collect rainwater does not contaminate the water with chemicals, disease vectors and other biological contaminants.",skill/competence,sector-specific,released,Green,high,GRN_29f57ff2-2f7f-41e2-a1ed-30b3175c91a3
http://data.europa.eu/esco/skill/2a2e85d7-75cc-40b4-8a34-82277d72eb84,GreenSkill,supervise waste disposal,Supervise disposal of biological waste and chemical waste according to regulations.,skill/competence,sector-specific,released,Green,high,GRN_2a2e85d7-75cc-40b4-8a34-82277d72eb84
http://data.europa.eu/esco/skill/2a45f2d1-8f1a-4c62-9332-cfd3535d9d35,GreenSkill,maintain water treatment equipment,Perform repairs and routine maintenance tasks on equipment used in the purification and treatment processes of water and waste water.,skill/competence,sector-specific,released,Green,high,GRN_2a45f2d1-8f1a-4c62-9332-cfd3535d9d35
http://data.europa.eu/esco/skill/2a58e994-74b9-4211-85ac-cfb409a9b667,GreenSkill,botany,"The taxonomy or classification of plant life, phylogeny and evolution, anatomy and morphology, and physiology.",knowledge,sector-specific,released,Green,high,GRN_2a58e994-74b9-4211-85ac-cfb409a9b667
http://data.europa.eu/esco/skill/2a74063a-d4b1-42fb-bc90-cb8c06ff53ec,GreenSkill,install solar water heater,"Place solar water heaters, which use sunlight to heat water. Find a good location for the heaters, often on the roof of a structure, place them, and connect them to the water supply. Set up the water heater for use.",skill/competence,cross-sector,released,Green,high,GRN_2a74063a-d4b1-42fb-bc90-cb8c06ff53ec
http://data.europa.eu/esco/skill/2a910a87-2253-404c-b75d-05af9b3363e3,GreenSkill,perform forest diseases control,"Protect the forest crops against pests and diseases by applying chemical control measures, sanitation and eradication.",skill/competence,occupation-specific,released,Green,high,GRN_2a910a87-2253-404c-b75d-05af9b3363e3
http://data.europa.eu/esco/skill/2a95d8f8-dcd8-4052-9805-2dd9c507d372,GreenSkill,manage ocean-going oil tankers,Manage lightering operations of ocean-going oil tankers and ensure that procedures throughout the operations are safe and environmentally sound.,skill/competence,sector-specific,released,Green,high,GRN_2a95d8f8-dcd8-4052-9805-2dd9c507d372
http://data.europa.eu/esco/skill/2aaad52d-599e-4e77-a681-bbc236825821,GreenSkill,evaluate environmental impact of personal behaviour,Adopt a sustainability-oriented mindset in you daily life and reflect on your personal ecological attitude and on the environmental impact of your behaviour.,skill/competence,transversal,released,Green,high,GRN_2aaad52d-599e-4e77-a681-bbc236825821
